"probe"	"gene"	"CTRL"	"CTRL.1"	"CTRL.2"	"IFN.2.5"	"IFN.2.5.1"	"IFN.2.5.2"	"TNF.2.5"	"TNF.2.5.1"	"TNF.2.5.2"	"TNF.IFN.2.5"	"TNF.IFN.2.5.1"	"TNF.IFN.2.5.2"
"1146"	"HNRNPA0"	"HNRNPA0"	11.2930891220604	11.0987307483735	11.1838082541549	10.9318857212053	10.8763981495399	10.8134910989979	10.686467307391	10.6663088790578	10.5860301144152	11.041650652651	11.078928838165	10.9683278344675
"1147"	"GOLGB1"	"GOLGB1"	7.08287061376421	6.70655573982302	7.4150920157484	8.01391154746857	7.61905678231652	7.57041234155402	7.43948724191519	7.60858740624648	7.17311892373572	7.72095589191775	7.31215172148815	7.68277568686623
"1148"	"STOM"	"STOM"	11.0705333160817	11.2669403831805	11.0276440882633	11.5354724853822	11.435855004568	11.3204943772314	12.0044496331415	11.8867995414844	11.8766889374407	11.1492600167947	11.2297532119744	11.1595476174612
"1149"	"RCN1"	"RCN1"	8.01734478904571	8.22197265419897	8.09779626711517	7.74603283035926	7.65694763256004	7.70681866291866	7.89097962601428	7.7759151246416	7.88423545680758	7.70926084213483	7.57186109007083	7.70401517866808
"1150"	"PABPC4"	"PABPC4"	10.7784215236362	10.5956318182108	10.76805214557	10.6957390061106	10.8200193835073	10.7685391211225	10.5640962780757	10.6236795180038	10.5875708529692	10.7587468149057	10.7117799158551	10.7378282034674
"1151"	"CYC1"	"CYC1"	10.9026484698996	10.9243299954802	10.7568339101171	10.4819331502861	10.3274946576578	10.4798317012954	10.500695653441	10.4251491656505	10.34351537892	10.3961399127652	10.4251491656505	10.373931031788
"1152"	"PSMC2"	"PSMC2"	12.3338698666153	12.2553918570894	12.300738006723	12.6047221516203	12.5448010391664	12.583730301648	11.8610245704002	11.9119136947838	11.9322726574189	12.4261021424241	12.4230376278416	12.419574177734
"1153"	"SF3B1"	"SF3B1"	12.5106584528396	12.4861537970584	12.6961907010542	12.480472974263	12.5366471158346	12.5332866427066	12.380938856515	12.6485560850314	12.4957790495427	12.5591257542939	12.5795067073029	12.7439916088951
"1154"	"SMARCC1"	"SMARCC1"	9.50802268739719	9.52262406073771	9.38480100367843	9.58903780378071	9.52792947503292	9.40868468061569	9.4712831040924	9.62680465838451	9.58984590736117	9.53286401925498	9.40229783070982	9.49196125099407
"1155"	"NHP2L1"	"NHP2L1"	11.7964355587181	11.8800149529228	11.650244973531	11.8926472954475	11.9034401015472	12.0902062948851	11.4105770592707	11.4412293243303	11.4791926557395	11.7532959222756	11.8703419898797	11.7720607282957
"1156"	"TM9SF2"	"TM9SF2"	12.2388661615377	12.3187166141019	12.1224305417319	12.566512823983	12.6375179956349	12.624645926947	12.3953787151896	12.4029768363617	12.2439180681365	12.5628854419362	12.5847353722566	12.7248500505378
"1157"	"SYNGR2"	"SYNGR2"	12.6527943307481	12.8628675007459	12.487575116054	12.670100835791	12.7179228488483	12.7553593407546	12.5944866753916	12.5356600864807	12.3903325520474	12.6269109114946	12.6199220054695	12.6205278797053
"1158"	"PIP4K2B"	"PIP4K2B"	6.64325182085054	6.97905028401298	6.6470358833188	7.45455982224057	7.44473276680383	7.34499627960608	6.86910395421603	6.92553401104998	6.33397080522211	7.33190813116078	7.17401457279218	7.17401457279218
"1159"	"DCTN1"	"DCTN1"	6.9114660598825	6.7072159231114	6.84993190958546	6.89314315291347	6.85140108855053	6.85224819825254	7.24200272600892	7.01256592604419	7.08236586005646	6.85108762701476	6.89314315291347	6.95844976647586
"1160"	"BCLAF1"	"BCLAF1"	11.798789919794	11.712170041877	11.8979086612092	11.9788792807552	12.0774025119036	11.9824902686588	11.7715633719647	11.9076198844343	11.7901026123616	12.1821984658537	11.9847549414607	12.1921564648711
"1161"	"SON"	"SON"	12.48580660114	12.3382086284415	12.5394668340237	12.0231854073295	12.4942264534653	12.3829200327441	12.4037534841471	12.5203017311735	12.3962500807914	12.6204331355781	12.5002949745895	12.7310516079818
"1162"	"PXN"	"PXN"	6.88721047039072	6.65583988519783	6.73311034272589	7.14917639943505	7.07140795082937	7.07789933872143	6.73419515946371	6.82807133950518	6.70942260554751	7.12755963033368	7.09343399576664	7.1152723608589
"1163"	"KPNA2"	"KPNA2"	11.4509149635989	11.2538943931015	11.5937337924295	11.1863228044886	11.1041721366334	10.9954350528645	11.506215182569	11.6695331815202	11.6216810408167	10.9861116319176	11.1390380403488	11.3562894398432
"1164"	"ATP6V1B2"	"ATP6V1B2"	12.3908109483118	12.3908109483118	12.2423209428799	12.5730487577566	12.371918751595	12.340695946576	12.4121655704695	12.3192461025785	12.2371547534256	12.2663970102334	12.2340392667772	12.2754702021449
"1165"	"TUBA1B"	"TUBA1B"	14.4765703189342	14.4141873212581	14.4273304645638	14.6396989758919	14.5453726531083	14.5000801936561	14.4499688361215	14.3707400032495	14.4390569102794	14.4288907602966	14.4747806720596	14.4215644746446
"1166"	"RBBP7"	"RBBP7"	10.8905858437512	10.9212057423491	10.8230217659174	10.9073886667302	11.0524326930156	11.0438925824834	10.71989015919	10.7525119484052	10.5618234229677	11.0648156935731	10.9419277461749	11.1191519879128
"1167"	"SDHA"	"SDHA"	8.85882795688991	8.65584413157916	8.91857010306735	9.68497454206204	9.55906297970017	9.41554751878787	8.83312053730734	8.72866223425734	8.52175709852323	9.34204047488214	9.28410370460863	9.17350350918312
"1168"	"RPS29"	"RPS29"	14.8802698769912	15.0489485320047	14.8179217156912	15.0049369343279	14.9607921257569	14.9907572127429	14.8313285117574	14.8410600447567	14.8701356648246	14.8567177124272	14.9168221970184	14.9194674107123
"1169"	"DAP"	"DAP"	10.0580717797877	10.025481477838	9.96846445966955	10.2970236139124	10.1290820245527	10.2496124014337	9.92212797118609	9.95845136736202	9.95609989144147	10.0367163687058	9.86811429740862	9.66567068600019
"1170"	"ARF4"	"ARF4"	13.145422731671	13.2140630026892	13.0702325744911	12.4416514598551	12.5153288712579	12.6691754226746	12.7030520327007	12.8119085237054	12.6357715439371	12.7641404647777	12.7462249485414	12.804188226362
"1171"	"COPB2"	"COPB2"	11.0411648537398	11.1460647865107	11.0638423266882	11.0851144106383	11.1300552986366	11.1653352257614	11.0513894301083	11.0081524602049	10.9592695672578	11.1130644596894	11.172785198035	11.2636011659854
"1172"	"USP9X"	"USP9X"	10.6473945779581	10.6117831430841	10.8009115246964	11.0539091090512	10.9736344403238	10.8918173903547	10.9120111118753	11.0140280514436	10.9307830825169	11.0877104203607	11.0141523026898	11.1393224583311
"1173"	"PFKL"	"PFKL"	7.78041003524009	7.61704173374431	7.57493833971596	7.90773765946771	7.79338106975365	7.77104035359658	7.89972655568476	8.05029866536751	7.96766636408027	7.78019191283969	7.46119519497499	7.6615165344131
"1174"	"LGALS1"	"LGALS1"	14.41029032131	14.4031625516368	14.3271301044915	14.4699507471528	14.271245311777	14.3950616083995	14.223170067906	14.1091131812385	14.2485796400781	14.2521482718392	14.3013170191795	14.2419394013889
"1175"	"GPX4"	"GPX4"	12.8870316528816	12.9386348161989	12.7315970045739	13.087906103234	12.9936817876977	13.1246873538282	12.6522161953317	12.5743852375822	12.6163118345574	12.8087152084927	12.8206262056718	12.8278782125175
"1176"	"THBS1"	"THBS1"	12.064896596394	11.4822696112447	12.0100790108979	4.28745533479538	4.4016447221585	4.46524482221492	10.2708252182968	10.1410206536387	9.85989411719525	8.6625265703577	8.28351042529846	8.47219131606847
"1177"	"CSE1L"	"CSE1L"	10.6561620878415	10.6277927554948	10.429308177314	11.3307786879848	11.0417524009465	11.1104038190344	10.3250992521634	10.3884072746369	10.375162763894	11.066957506683	11.0701560263063	11.008046053033
"1178"	"TUFM"	"TUFM"	10.68823651582	10.9203186489388	10.5973214110466	10.8289834803659	10.760078005194	10.6886063088263	10.5992286857545	10.5881044147822	10.5141145473254	10.6700115393814	10.7056047985034	10.6145753850551
"1179"	"PSMA7"	"PSMA7"	11.7999261883114	11.8854118465461	11.6590445442802	11.9736243461739	11.7456408459411	11.8718290553997	11.4767894142318	11.3905418181297	11.4616715620085	11.6908550301087	11.7007033757016	11.5476415194658
"1180"	"POLD2"	"POLD2"	6.26990551990051	5.92504489532344	5.80473350123697	5.96277164596135	6.0247790026824	6.25829579285702	5.9122924534134	5.80473350123697	5.9122924534134	5.9420223605085	5.9122924534134	5.90771444491871
"1181"	"PGD"	"PGD"	12.188682211685	12.1641204203969	12.064105351861	12.399159671145	12.2996387018919	12.301236383083	12.1918809466119	12.2443028575283	11.9502416160939	12.3302176702554	12.2140202089432	12.2534347090597
"1182"	"COX8A"	"COX8A"	12.8530660466417	12.9475983118236	12.7564839330389	13.0358540983435	12.8878640295747	12.9680396673363	12.6839515571589	12.640516105081	12.7313924216776	12.7821584871489	12.7769074570982	12.7062435060693
"1183"	"PGRMC1"	"PGRMC1"	10.4949225842696	10.8062488411622	10.2723159835706	10.1949313742691	10.3416365314264	10.2380553762561	10.1780645862363	10.283988659615	10.1529689537739	10.3000139137606	10.330334720656	10.3459430696234
"1184"	"EIF5A"	"EIF5A"	11.7160070646877	11.7028360070245	11.528487632945	11.4878124926755	11.2292707807803	11.266932826869	11.2632173222524	10.9807415359496	10.8939883948867	11.1172314305698	11.3267060437631	11.3414200097889
"1185"	"ITGB5"	"ITGB5"	8.33082922505071	8.3115492786969	8.21100834211346	8.45322816360667	8.12247628686796	8.34695107702979	8.23930626048237	8.31897791400836	8.22884654416424	8.19372986735822	8.10971577640556	8.0342428148486
"1186"	"MGAT1"	"MGAT1"	10.5781441547797	10.9466514397723	10.6742699305459	11.0340565663463	10.9879409553373	10.8863349923403	10.5576632616286	10.6143096516087	10.4943720843124	10.9654246743335	10.8787688213519	10.752577062768
"1187"	"ACLY"	"ACLY"	10.8239029952498	10.6924576256814	10.9107749990383	10.8620813758132	10.8806996835879	10.8054854200907	10.8397294417706	10.9107749990383	10.7987482878639	10.9270655522078	10.8843295449503	10.9681580419292
"1188"	"SRSF7"	"SRSF7"	12.4863475519885	12.5047117595055	12.4159412684584	11.825967395568	11.4703943562961	11.6135680001455	11.7190135911837	11.7973710183059	11.7250322377811	12.006472124589	11.8501577902298	12.0108177765972
"1189"	"PJA2"	"PJA2"	11.2403703963062	11.2862458260414	11.1610377555677	11.2894271850342	11.4106497019738	11.275638232783	11.0525569609808	11.1262191591055	10.9693664900457	11.4737233253358	11.5399174545205	11.4640843884879
"1190"	"COX7C"	"COX7C"	13.7228981226	13.7697004090286	13.6520881627234	13.8246724092986	13.7766241644771	13.8201052167905	13.5201633043486	13.4861850670641	13.5446814802552	13.65959230009	13.7078962939613	13.676631755678
"1191"	"ECHS1"	"ECHS1"	11.6170974383613	11.565698852967	11.427983911331	11.7041051518034	11.5665341050791	11.6229755685301	11.4203826510153	11.4021636677136	11.4111182680085	11.46600961149	11.4590244029416	11.4132255462209
"1192"	"PLP2"	"PLP2"	10.5816671517118	10.6470784678115	10.473435228397	10.238631710174	10.2613817366572	10.3800995673054	10.4400365070035	10.4369859087234	10.4009437548032	10.1408251236856	10.2318101418343	10.0326529698646
"1193"	"HLA-DPB1"	"HLA-DPB1"	15.2014874455889	15.1918080861588	15.1913710629103	15.3986837282067	15.2282233286453	15.1990626215383	15.1618974954898	15.0649247405287	15.1721008276201	15.1686853830855	15.115404268111	15.1177456225407
"1194"	"SSB"	"SSB"	11.2549693148875	11.1673599793253	11.2450262118909	11.5472555322424	11.7146375338882	11.7677236766778	12.4506333864409	12.2986463148283	12.2451246069496	11.464356816582	11.2649671750477	11.2296849277413
"1195"	"RAB5C"	"RAB5C"	9.87269158805379	10.2219877561582	9.87872887258917	10.104066475911	9.78144657542873	9.92944186307161	10.3999919390319	9.96373106091452	10.0606878948816	10.0273953603952	9.87229871255922	9.82278989508596
"1196"	"EIF2S1"	"EIF2S1"	10.4127703715147	10.5747475481459	10.4790265278157	10.4337865631627	10.216927958535	10.3180071346263	10.2967569785704	10.2323628757703	10.2887250058048	10.1051363057694	10.1969026894792	10.2089370018108
"1197"	"HAX1"	"HAX1"	9.64499598072556	9.85724330829084	9.61027073104719	9.70540824406257	9.60358272485164	9.84204712720894	9.51421983217823	9.66144306173791	9.66128736166051	9.60358272485164	9.69939414516286	9.60358272485164
"1198"	"TIMP3"	"TIMP3"	9.06862993260799	8.77880629955913	9.30545225166708	8.29418821681719	8.30870292171578	8.36756437652306	8.5406469733946	8.72981546043753	8.45256596066619	8.57279687082072	8.38729852214735	8.41041966997006
"1199"	"MFN2"	"MFN2"	8.28713311412734	8.33792009192853	8.238059876402	8.48367717461926	8.40862724786365	8.30735383267088	8.3234102210662	8.41946355763244	8.23231581313584	8.40194557489823	8.36811614228884	8.28719079972649
"1200"	"NMT1"	"NMT1"	9.62844612013414	9.6346807794976	9.54995438751446	9.57524302660586	9.78279668045814	9.91779692843533	9.43139288014903	9.53351373256199	9.34105223150992	9.77526331561046	9.72543726109532	9.76007731368235
"1201"	"CSDA"	"CSDA"	12.3047740979748	12.1072839154905	12.455755125153	11.9875900893286	12.0659104085488	12.093348778744	12.3900745406189	12.4284448737245	12.3925755083669	12.1256959283704	12.0164321649303	12.0168115722287
"1202"	"IGFBP7"	"IGFBP7"	9.34244344299862	9.57125665776649	9.60146146591575	8.62576881133666	9.0901027291232	9.19183383764525	9.3959342816852	9.46047069742267	9.61305330676977	9.10781070966901	9.11808972009289	9.44383032996153
"1203"	"PUM1"	"PUM1"	10.3843394454463	10.1713637327294	10.4446439884274	11.553848818198	11.3440108327913	11.3949992769485	10.0453896554211	10.3259084963576	10.0668739112273	11.291826371477	11.2767957765695	11.5167383249786
"1204"	"ARHGDIA"	"ARHGDIA"	8.68674305092679	8.5393081617902	8.68014262494167	8.49963235988823	8.46311905262679	8.56208042235385	8.78109397046912	8.80080165769932	8.75348457841238	8.45283980328066	7.98590066618671	8.17646746142992
"1205"	"BHLHE40"	"BHLHE40"	13.1454798067859	13.1350203024017	13.2748604254715	12.6515911297131	12.7634327222149	12.6406417841904	12.6884644603882	13.1462552456372	12.8954251046827	13.4747066429561	13.2434213851473	13.4447530074037
"1206"	"NUDC"	"NUDC"	9.25333827377989	9.21893919353277	9.10952054637681	9.45346356764733	9.27894626210765	9.37899258684707	9.09424547889709	8.92622387980569	8.9654865085762	9.39767142363146	9.28107289049557	9.13199345592881
"1207"	"TERF2IP"	"TERF2IP"	9.83504467690137	9.86224634734815	9.81551310965683	10.186352952046	10.2630807751911	10.1946868899878	9.72192382645735	9.62647230706323	9.77441500060857	10.21200235982	10.1128783614034	10.1483196453384
"1208"	"TMX2"	"TMX2"	10.7085108025862	10.8369485020267	10.8427595940175	11.0597299303567	10.7169743229634	10.6498979779954	10.5294206177045	10.6240397616349	10.5300403986532	10.6898767902238	10.5059387078426	10.4819462895971
"1209"	"ARCN1"	"ARCN1"	10.9322825011927	10.9662191393891	10.9741161323882	10.9211475144566	11.1137308405599	11.0420040583816	11.2082116521866	11.0796257801219	10.9349694703917	11.0078144252052	10.970405298625	11.0495962778722
"1210"	"UBA2"	"UBA2"	11.9367220528975	12.1154780414474	12.1839611614655	11.6961775256874	12.1552499090025	12.025566829774	11.1803742572428	11.4836610753796	11.2024349563549	12.0436858170454	12.1492236219769	12.2515474343243
"1211"	"GNAI3"	"GNAI3"	12.2985196285635	12.2717781906815	12.2555331595945	12.3322120778897	12.2073008184113	12.1594247047146	12.0923963896914	12.2073008184113	12.1714344531637	12.0029009274847	12.2005056068436	12.1500750313771
"1212"	"CHD4"	"CHD4"	8.95219912466603	8.50473270124776	8.61145077970627	8.97866520060102	8.70368221425848	8.61778092619675	8.98192387911032	8.95442740149985	8.52956348965082	8.85762992021765	8.65988528099592	9.11013810936046
"1213"	"LRPAP1"	"LRPAP1"	10.4548680696855	10.3964370489219	10.3390953851853	10.6775629715788	10.2898448176773	10.3261239215923	10.3894186476705	10.3325157060265	10.3107689031753	10.4563283043639	10.4100060875806	10.4516866811887
"1214"	"PITPNA"	"PITPNA"	11.3913714387785	11.0701368675255	11.5908962088417	11.1473870693593	11.0000775909383	10.9589918383102	11.2604530657402	11.316152816769	11.2710337900897	11.0682421977703	11.0460076201289	11.0953141340968
"1215"	"SLC7A5"	"SLC7A5"	8.84174182681479	8.39937514458128	8.76906502755123	7.46867674730104	6.63321454214963	6.64702235346511	9.6801619349617	9.82257579770347	9.78872695148887	6.93273267064607	6.28546550403925	6.48749426269618
"1216"	"AMD1"	"AMD1"	10.8241787858637	11.0977530459214	10.9070044113765	11.3884658704791	11.5087788330772	11.5426601510572	11.8717013890463	11.7825945799268	11.7638114353758	11.1834736997284	11.2251550546338	11.2981262667924
"1217"	"PSMD1"	"PSMD1"	10.2816960750842	10.194842431198	10.3069292865906	10.5645070582436	10.3111754777191	10.291470833257	10.2297007083734	10.1547508526478	10.2671205011994	10.2500696846147	10.1271626734294	10.2209265809047
"1218"	"CREG1"	"CREG1"	14.0167540009375	14.130570193453	14.0878869864045	13.7591203720428	14.1763387733118	14.1240856687956	14.0832698712821	14.1662007322352	14.0745869008148	14.1552160076766	14.0659673156707	14.1164505115325
"1219"	"CSTB"	"CSTB"	15.0879964271024	15.0249931228293	15.0589740662238	15.2077066032739	15.0483612438171	15.0621889867661	14.9723170556086	14.9483379253331	14.9920761922976	15.0368109494172	15.0620732671771	15.0396355143299
"1220"	"PCNA"	"PCNA"	10.4202956917034	10.8201233161838	10.3970148494582	10.9858187261576	11.2711660616565	11.3369523711697	10.1981040798834	10.2396852784292	10.2873286143015	11.1876865847726	11.2747388902346	11.2010238471659
"1221"	"RRBP1"	"RRBP1"	10.2413423518342	9.88808075679322	10.5051347659362	10.0097852777784	10.3892501111668	10.1582564428975	11.3052671502221	11.195066834079	11.2762141928078	10.3514727097772	10.0980313238402	10.3179356522563
"1222"	"TNFAIP1"	"TNFAIP1"	7.95080159771876	8.09457143230394	8.02709580446784	7.13970636419895	6.94932744062689	6.44711689095964	8.39818878893791	8.54846412041818	8.5432298174631	6.99105505838274	6.66777018233802	6.64133990192447
"1223"	"HDAC1"	"HDAC1"	11.5571239853732	11.4476686853137	11.4718827107475	11.6037578035134	11.502472738504	11.4793374340803	11.4030088923808	11.2549518847764	11.3594238889109	11.5716525829879	11.5504317904592	11.655972714754
"1224"	"DDX3X"	"DDX3X"	13.758747093638	13.6315761631046	13.8493478300642	13.3990179566069	13.5278332714911	13.4955859814431	14.3436413976329	14.3324327174159	14.2126126221584	13.739700565722	13.525080345663	13.6103806121553
"1225"	"LGMN"	"LGMN"	12.2241735734118	12.2487456742613	12.2735481303609	12.3965169502574	12.3723996509181	12.3089928762588	12.2001700365007	12.3333146959071	12.2133855547338	12.3210526294328	12.2563649086508	12.3716002860937
"1226"	"PPP1R7"	"PPP1R7"	11.5697387658225	11.4855983812513	11.4052594617665	11.846241349322	11.6794323560869	11.7131642015686	11.2946949367601	11.2925386899763	11.3282967242816	11.6516576185565	11.6438325310701	11.6487917541216
"1227"	"ERP29"	"ERP29"	11.5751333176348	11.6644702179778	11.555238471332	11.7469433261578	11.7132901996107	11.6531760398225	11.4916509647124	11.3141991868326	11.4339204819221	11.5745329434408	11.4548105860152	11.5408669985676
"1228"	"CTBP2"	"CTBP2"	11.3333873232526	11.2914331260454	11.5234213664267	11.7025846878772	11.815862186454	11.7752101830077	10.8686507701752	11.1337448099691	11.1258048612198	11.7868151480206	11.7747984690095	11.870839900009
"1229"	"SNRNP70"	"SNRNP70"	8.09863313398184	7.85649107887899	8.04991932765532	8.55144822550984	8.1206574229339	8.09863313398184	8.08076901094566	7.99133969355882	8.12716938343876	8.09863313398184	8.0564602164654	8.05442661525714
"1230"	"RAD23B"	"RAD23B"	12.6605086543761	12.667637749313	12.5064755551037	12.7237901936198	12.8835273765131	12.8628371566358	12.2259127265852	12.1772741662255	11.9737214960755	12.9412758469358	12.8508410781133	12.933726352442
"1231"	"SRRM1"	"SRRM1"	11.3299793127459	10.9520965154292	11.3616841273875	11.6561720553921	11.4450246189615	11.4254531876012	11.0747302102404	11.0962250693086	10.9747745328955	11.5132326391374	11.3163791337203	11.4832579211551
"1232"	"NDUFB8"	"NDUFB8"	12.464854870068	12.577300513239	12.3464802253153	12.5298466266387	12.4741810411983	12.5614274480017	12.260304749916	12.3199215429766	12.3141925436035	12.3353204198225	12.3641300766288	12.3577356989217
"1233"	"ARIH2"	"ARIH2"	9.64048030425935	9.80302281841498	9.58481589208881	8.39312381481485	8.72055754397268	8.68093243310824	9.62898571990639	9.45884562636134	9.59650410613431	8.71451891773414	8.70598432913221	8.59801990576166
"1234"	"ENO1"	"ENO1"	13.6893255545455	13.6349556870032	13.6395458289489	13.982105898506	13.6170781290643	13.5762203725465	13.4641485604695	13.4564723649204	13.3169816607846	13.5797770533943	13.5650900366358	13.5349295555491
"1235"	"PSMD13"	"PSMD13"	8.95273632515123	9.02174869820986	8.90053575415112	9.06066779224377	9.05416487631112	9.03884453482793	8.83093952828996	8.86856936428391	8.93143513131635	8.95273632515123	8.78695603389831	8.73220791912638
"1236"	"ILK"	"ILK"	8.75914338310939	8.86703630626406	8.85967969489254	9.3992893457907	9.05913847089362	9.1812297459178	8.82773195556182	8.76123370813058	8.80993412001329	8.79660304836936	8.72313477277852	8.78259208937737
"1237"	"BTG2"	"BTG2"	12.165298211097	12.0872150769395	12.161459984946	9.76638244759401	9.24006459296667	9.15842362930696	11.9875449345089	12.2224378745667	12.1695483756339	11.7015615098565	11.5399857245103	11.5399857245103
"1238"	"CAPZA2"	"CAPZA2"	13.5834278195189	13.936399757904	13.5833542900552	13.6648127573272	13.8965764653706	13.9763397088611	13.629226298921	13.7186902791025	13.5173279200952	13.8192136705298	13.9741836813922	14.0105890581328
"1239"	"DDX1"	"DDX1"	9.33568142575446	9.36261612290672	9.1376747398672	9.79116540579644	9.63553992169112	9.7464311225325	8.96217842605726	9.08044199214937	9.13709569600408	9.65068495583199	9.64275181510525	9.73738749433382
"1240"	"ATP1B1"	"ATP1B1"	12.3728753981375	12.3026765424456	12.3156818470723	10.899952122297	11.3292822906896	11.3557127114453	12.2590169859587	12.1765249413797	11.9551470354974	11.6923891859723	11.5706436479477	11.7042299241855
"1241"	"OTUB1"	"OTUB1"	10.3763792112937	10.5060268454132	10.1745685886858	10.2726659652058	10.2229491863197	10.3350635410252	10.0348826682815	10.1046708008445	10.0107930029084	10.1462896410941	10.4199930029126	10.3254514622946
"1242"	"SREBF2"	"SREBF2"	6.96187855191823	6.96187855191823	7.27239478750731	6.85619292169289	6.97535541419454	6.72050035999819	7.23339234058007	7.34734727238071	7.21585661682429	6.96187855191823	6.93679827416117	6.97035429874228
"1243"	"PKM"	"PKM"	8.93412218615457	9.02085557443344	8.84278113938271	8.76644020984881	8.88913955408799	8.83011360217637	9.21152793035343	9.17702853310627	9.15661841142692	8.74167809904893	8.61516214561646	8.71536584668848
"1244"	"PSMC4"	"PSMC4"	10.2790234150635	10.3253594303897	10.1897590947119	10.1326471695814	10.0792967496282	10.1741714293169	10.1559207566468	10.0476214497713	10.1025119920816	10.1065283008185	10.0237179751027	9.94258167949668
"1245"	"CDIPT"	"CDIPT"	11.6073915339297	11.9888890680155	11.6087524656039	11.8512933490654	12.0801063098629	12.1131120962094	11.739120956118	11.3707176703663	11.7620614313808	11.9932713274738	11.9543384617108	12.0694227652913
"1246"	"BAG6"	"BAG6"	10.3074087394354	10.0022791111235	10.2918955839589	10.3834824248312	10.316316596421	10.1929386429686	10.3605340349836	10.4579243079386	10.4417059199543	10.2586690291936	10.0261995666045	10.0957056364207
"1247"	"COX7A2L"	"COX7A2L"	10.7635497361204	10.8869923377182	10.5737936887747	10.9781989598872	10.8067300935529	10.8786631034797	10.4315590829167	10.4790617749479	10.4525271105192	10.554373549753	10.7096060944568	10.5413341309521
"1248"	"RPS16"	"RPS16"	15.2555652807704	15.2934982580673	15.2231382740023	15.4003842428997	15.3283384667571	15.2795401049257	15.1880447544558	15.1515261126651	15.2052992988448	15.2006738681751	15.2590651668177	15.2763642735208
"1249"	"SYPL1"	"SYPL1"	10.3828303595961	10.6265240001641	10.5647496889005	9.98174453579931	10.3262823969541	10.2890944497948	9.99315580153191	9.94697589757067	9.92424324213416	10.2660567110888	10.2889472943946	10.58944818498
"1250"	"TARS"	"TARS"	9.38459732351192	9.57556780505796	9.20940404918169	10.2754196062949	10.0709291056867	10.2117172338186	10.6337911314111	10.5768752559901	10.4251578073035	9.76639962695981	9.77871349608654	9.85154213324917
"1251"	"COPE"	"COPE"	9.54542072812286	9.43403650497179	9.37945758151444	9.70427771089657	9.50298189707497	9.57401294338127	9.52456227199866	9.43403650497179	9.58707765638894	9.2622415548584	9.19065121484896	9.17351790934321
"1252"	"TXNRD1"	"TXNRD1"	11.8189201544529	11.6169096055237	11.7991914180475	11.4906854884331	11.4465460726316	11.3916703889893	11.6537081991793	11.6891167716185	11.5901244092022	11.4620797070001	11.4422649344186	11.5054517770319
"1253"	"PSMC3"	"PSMC3"	10.1315126352275	9.92090914494205	9.95052965551215	9.96493028648649	9.60402635634321	9.79757505902566	9.77222305101582	9.70246147262266	9.66480218899598	9.73218658591415	9.72782362208942	9.70316312301174
"1254"	"NUDCD3"	"NUDCD3"	7.20792037858124	7.54369621963249	6.94262423240849	8.17017353008487	7.74568580850176	7.71133223013522	6.97107908783149	7.18511200396258	7.1950503073929	7.49150283692298	7.55123669691336	7.54859603982683
"1255"	"RALY"	"RALY"	9.87213771681412	9.74868378407976	9.69279444977657	10.0157513013111	9.68959750097605	9.67476875476962	9.84960271855899	9.78784532072913	9.87938353354151	9.74012252071828	9.66831580982346	9.60413214882325
"1256"	"AKR1B1"	"AKR1B1"	10.4138939371428	10.4094768332889	10.3026382890117	10.3835171215689	10.4144278656593	10.3733321607835	10.2663600364652	10.2881922237962	10.2404785511348	10.2710915916053	10.3740124122411	10.21724699817
"1257"	"SRP9"	"SRP9"	13.3138653464118	13.4471120451369	13.2975780565517	13.0785969602633	13.3407611679274	13.3405193531202	13.0550371570466	13.2342212134624	13.1514779918935	13.2637088168464	13.3624673527728	13.433378510307
"1258"	"PSMA5"	"PSMA5"	10.2916456933032	10.4394622277427	10.0882472938624	10.5127765592406	10.2105000891368	10.327312977995	10.2834137622	10.1555183314186	10.2060719822414	10.1856520192701	10.1399660866879	10.1925049154779
"1259"	"FDPS"	"FDPS"	10.0198322521349	9.992789212217	9.72792900879413	9.88827976821378	9.72600359501008	9.77068771973235	9.88749675269329	9.8031362398054	9.78800921000214	9.77810731769162	9.7312677893857	9.77068771973235
"1260"	"RAB5B"	"RAB5B"	7.20163585710209	7.4163292824889	7.18536071378262	7.80688721896054	7.56906690871853	7.77314380616003	7.0048804940371	7.08790630956444	6.90426872314909	7.48467600022425	7.22603176098014	7.19086363187482
"1261"	"HNRNPAB"	"HNRNPAB"	12.1960626538573	12.1861111327564	12.1250275125632	12.7047340274407	12.3821056624894	12.4287421688568	11.7274934215645	11.7426961668205	11.7043327433894	12.4021151792562	12.2501735234085	12.2869365488035
"1262"	"DAB2"	"DAB2"	10.2209074432357	10.3054372816968	10.3798552929622	11.2499514368394	11.2690414467607	11.2621520691042	9.87841511379469	10.1547985391201	10.0495956194875	11.4222298287495	11.1757897072934	11.2357786984173
"1263"	"ADRM1"	"ADRM1"	9.00421520048233	8.65352150350075	8.88703730279478	8.46906698156848	8.49810026728926	8.56539327967575	8.33720673862413	8.29182268993365	8.32684573131344	8.51382070613839	8.40677359775105	8.43417355053044
"1264"	"TRAK1"	"TRAK1"	8.27259213058515	8.04416425384859	8.56500761238333	8.93906601804473	8.62249156877029	8.72071089536055	7.90520409640417	8.26236122373209	8.27259213058515	8.78641162118905	8.31768803312059	8.59711646105539
